Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
"Snooze","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204591","75on2JOaUTVhYyCKrNNClY"
"Notice Me","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204592","1gawvjMapArpeEUZqGkd5v"
"Gone Girl","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204593","4gGbsL4iWlzJOQKU5kHuHC"
"Smoking on my Ex Pack","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204594","3uwXz27XzLThFbb1gxi9Jw"
"Ghost in the Machine (feat. Phoebe Bridgers)","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204595","2QBV3XjGydIcv0AreMde82"
"F2F","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204596","2gHXygWl8JlfwcRNYByAAA"
"Nobody Gets Me","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204598","3FGmCXOZ98mRRlFjc8hFPV"
"Conceited","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204587","3yrvxbC6ExiZOOifjjj4IP"
"Special","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204597","2boRz9b1v7BP3uQ9XjW4MR"
"Too Late","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204600","0no8XIKjdzNqJ1Iu4MVTyo"
"Far","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204601","6hKMPTw0Y0B17M6Z0KM3dp"
"Shirt","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12203632","5cLQfnqXmb0GR6nEdebvDI"
"Open Arms (feat. Travis Scott)","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204602","7krNZE9zJYqbtybxI3RDfn"
"I Hate U","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12103605","1Z9n0xqjQmNPEUWTZpDKhM"
"Good Days","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12004189","78taBbkW8AioCyPx8lWZR1"
"Forgiveless (feat. Ol' Dirty Bastard)","SZA","SOS Deluxe: LANA","My playlist :)","Playlist","USRC12204603","5aag1gsQdMtf7arZrR2jY2"
"I'm Here","Cynthia Erivo","The Color Purple (New Broadway Cast Recording)","My playlist :)","Playlist","QMQYB1605924","1w2k1OOCSy3ez40D3TQs7L"
"Siren sounds (bonus)","Tate McRae","So Close To What","My playlist :)","Playlist","USRC12500271","181yGUB8xEh4LfK8KhC4Wa"
"The Schuyler Sisters","Renée Elise Goldsberry","Hamilton (Original Broadway Cast Recording)","My playlist :)","Playlist","USAT21502600","71X7bPDljJHrmEGYCe7kQ8"
"Just Us (feat. Doja Cat)","Jack Harlow","Just Us (feat. Doja Cat)","My playlist :)","Playlist","USAT22500093","1SVhTS4l0sLFsP2Abme05l"
"Maybe This Time","Liza Minnelli","Cabaret (Original Soundtrack Recording)","My playlist :)","Playlist","USMC17251134","2Oam4p5G5GfyzLLBuMTJty"
"MC24 (1:4)","Charles Leclerc","MC24 / SIN24","My playlist :)","Playlist","QM4TW2575872","1Gjf6Gkq8kG871OtOrms7e"
"Final Hour","Ms. Lauryn Hill","The Miseducation of Lauryn Hill","My playlist :)","Playlist","USSM19803107","7nY3NA1AvORewLU3BU7GNX"
"When It Hurts so Bad","Ms. Lauryn Hill","The Miseducation of Lauryn Hill","My playlist :)","Playlist","USSM19803108","3CNSWn2mISh7Ll3yJQbVEw"
"Hymn To Virgil","Hozier","Unreal Unearth: Unending","My playlist :)","Playlist","IEACJ2300028","4jpfGq3JVDTH81jxITUlDu"
"Out of My Mind (feat. Nicki Minaj)","B.o.B","Strange Clouds","My playlist :)","Playlist","USAT21201777","2jaIVQ9GcnxKGJNNIZqF9O"
"Pop Muzik","M / Robin Scott","Pop Muzik","My playlist :)","Playlist","GB5KW1900117","6z3HAUZpAyJ0ctsbAwAiw3"
"Independent Women, Pt. 1 - Pasadena Remix","Destiny's Child","The Writing's On The Wall","My playlist :)","Playlist","USSM10016731","5JZpQuRIX8MTiKwuELjTlx"
"Tattooed Heart - Live from London","Ariana Grande","Yours Truly (Tenth Anniversary Edition)","My playlist :)","Playlist","USUM72312536","5JVMTPWkg7U14ga4up1rSm"
"Angel","FINNEAS","Angel","My playlist :)","Playlist","GBKPL1952409","61lz8EfVQvYJmYbMhSDm3F"
"The Kids Are All Dying","FINNEAS","Optimist","My playlist :)","Playlist","USUG12103242","0BNmGdxb8St6XZF4kYAQsX"
"Partners in Crime","FINNEAS","Blood Harmony","My playlist :)","Playlist","GBKPL1967674","2niETvNkIt86p4wuKTkMIl"
"A Concert Six Months From Now","FINNEAS","Optimist","My playlist :)","Playlist","USUG12103241","7aDIsG4RJx4THcSEMeM01x"
"Mona Lisa, Mona Lisa","FINNEAS","Mona Lisa, Mona Lisa","My playlist :)","Playlist","USUG12205177","252G7yirQ4pXj6ZD4T9R2W"
"Only A Lifetime","FINNEAS","Optimist","My playlist :)","Playlist","USUG12103244","7zODPHkwNgDFZzhv5NhhVw"
"I Lost a Friend","FINNEAS","Blood Harmony","My playlist :)","Playlist","GBKPL1947486","3XwTKOAP8Syq2GAcKBCAmN"
"Break My Heart Again","FINNEAS","Blood Harmony (Deluxe)","My playlist :)","Playlist","GBKPL1898999","7zw6nQHTwml1mVuQDf5V6k"
"Let's Fall in Love for the Night","FINNEAS","Blood Harmony","My playlist :)","Playlist","GBKPL1825156","4pfhgOylRLcBll5JjUsJZj"
"Family Affair","Mary J. Blige","No More Drama","My playlist :)","Playlist","USMC10111369","3aw9iWUQ3VrPQltgwvN9Xu"
"Northern Attitude (with Hozier)","Noah Kahan","Northern Attitude (with Hozier)","My playlist :)","Playlist","USUM72315552","4oEf84vBYVftf6KmZexhVo"
"needy","Ariana Grande","thank u, next","My playlist :)","Playlist","USUM71900396","1TEL6MlSSVLSdhOSddidlJ"
"MUTT","Leon Thomas","MUTT","My playlist :)","Playlist","USUM72409025","2uvE4L5ZsYKpv8hbK4TIOt"
"The Dying Light","Sam Fender","Seventeen Going Under (Deluxe)","My playlist :)","Playlist","GBUM72103045","6yg4tMP2J7Tr8mPN3IoFkG"
"Haunted","Beyoncé","BEYONCÉ [Platinum Edition]","My playlist :)","Playlist","USSM11307799","7cioKB5CHVzk09SOtTyn0T"
"because i liked a boy","Sabrina Carpenter","emails i can't send","My playlist :)","Playlist","USUM72210695","32FhTAAjKZaBein150o3Px"
"No One","Alicia Keys","No One (Remixes)","My playlist :)","Playlist","USJAY0700190","0mZ5GyrHG908lqrHaTw4hi"
"Focus","Ariana Grande","Focus","My playlist :)","Playlist","USUM71516960","1cdzfFjEbUbgTm5nv3FgXR"
"Spice Up Your Life","Spice Girls","Spiceworld","My playlist :)","Playlist","GBAAA9710052","5qGwqO0lkbBXw4xNfzT7SF"
"Little Things","One Direction","Take Me Home (Expanded Edition)","My playlist :)","Playlist","GBHMU1200361","0TAmnCzOtqRfvA38DDLTjj"
"Selfish","Madison Beer","Life Support","My playlist :)","Playlist","USSM11905847","5UY8jf31X2hJkiAualFTyh"
"dandelion","Ariana Grande","eternal sunshine deluxe: brighter days ahead (a cappella version)","My playlist :)","Playlist","USUM72501917","3fxDcaiomBMomHdMeCSsZ2"
"My Everything","Ariana Grande","My Everything (Deluxe)","My playlist :)","Playlist","USUM71409734","4eumFsTnduH3zRfaASoAPs"
"Did It On’em","Nicki Minaj","Pink Friday","My playlist :)","Playlist","USCM51000715","6Slt6WiWnriaqCb8xXb2ZT"
"Boss Ass Bitch (with PTAF) - Remix","Nicki Minaj","Beam Me Up Scotty","My playlist :)","Playlist","USUM72108055","7eLCcnhpYGH3Y6Pqrk68Gz"
"HxH (Hennessey & Honey)","marado","FEEL GOOD","My playlist :)","Playlist","USA2P2464401","2RywQRcTyrreffsv1nFBX2"
"King Kunta","Kendrick Lamar","To Pimp A Butterfly","My playlist :)","Playlist","USUM71502494","0N3W5peJUQtI4eyR6GJT5O"
"NISSAN ALTIMA","Doechii","Alligator Bites Never Heal","My playlist :)","Playlist","USUG12405148","2dKkVF2m160z0RNDN2dddc"
"Hedwig's Theme","John Williams","Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack","My playlist :)","Playlist","USAT20109275","1n8NKQRg8LVHy7oUhUgbFF"
"Leave Me Alone","Reneé Rapp","Leave Me Alone","My playlist :)","Playlist","USUM72504709","1T38okUZknebljidMNSvfJ"
"Just Keep Watching (From F1® The Movie)","Tate McRae","Just Keep Watching (From F1® The Movie)","My playlist :)","Playlist","USAT22503497","2yWlGEgEfPot0lv3OAjuG3"
"Gods Don’t Pray","Imagine Dragons","LOOM","My playlist :)","Playlist","USUM72404002","1QO4QjFDpibHdYoOlTGH6x"
"Wrecked","Imagine Dragons","Mercury - Acts 1 & 2","My playlist :)","Playlist","USUM72110166","6TEftSkmWdTm1EpThnwqh6"
"Thunder / Young Dumb & Broke (with Khalid) - Medley","Imagine Dragons","Thunder / Young Dumb & Broke (with Khalid) [Medley]","My playlist :)","Playlist","USUM71713887","7ER7vcy7u2ajg5IV45WBFw"
"Ring of Fire","Johnny Cash","The Essential Johnny Cash","My playlist :)","Playlist","USSM19917137","5rDkA2TFOImbiVenmnE9r4"
"the-return-of-the-king","","","My playlist :)","Playlist","","30598145c039772b4f3e70a997044d3d"
"the-return-of-the-king","","","My playlist :)","Playlist","","30598145c039772b4f3e70a997044d3d"
"the-return-of-the-king","","","My playlist :)","Playlist","","30598145c039772b4f3e70a997044d3d"
"the-return-of-the-king","","","My playlist :)","Playlist","","30598145c039772b4f3e70a997044d3d"
"Creep - Acoustic","Radiohead","Creep EP","My playlist :)","Playlist","GBAYE9300465","6JpjIy1M7oxvPJ3uVdUKTe"
"Crazy On You","Heart","Dreamboat Annie","My playlist :)","Playlist","USCA28600007","5zH710lFSLtkHbMkslLDjR"
"Since You Been Gone","Rainbow","Down To Earth","My playlist :)","Playlist","USPR37930021","6xq5DxZWGgdStAxGAil0yw"
"In the Meantime","Spacehog","Resident Alien","My playlist :)","Playlist","USEE10250270","02lTDOxHeXTHsdwXoz6lpC"
"Reasons","Earth, Wind & Fire","That's The Way Of The World","My playlist :)","Playlist","USSM17400664","1srD2uc11TcQiOmHHrJp8M"
"Do You Realize??","The Flaming Lips","Yoshimi Battles the Pink Robots","My playlist :)","Playlist","USWB10200893","2DFRFqWNahKtFD112H2iEZ"
"We Care a Lot","Faith No More","Introduce Yourself","My playlist :)","Playlist","GBAAP0001069","2z1uVu3OwTmPlfqt5TWk5k"
"Koinu no Carnival -From ""Minute Waltz""-","EHAMIC","""Classicaloid"" Chopin Musik","My playlist :)","Playlist","JPG531701107","3OP9la2QTA5artehqjFJCp"
"I'm Always Chasing Rainbows","Alice Cooper","Alice Cooper Goes to Hell","My playlist :)","Playlist","USWB10000746","1JyNPbzE7t1RUsbpiryGHJ"
"San Francisco","The Mowgli's","Waiting For The Dawn","My playlist :)","Playlist","USUM71213439","5RRWirYSE08FPKD6Mx4v0V"
"Poor Girl","X","More Fun in the New World","My playlist :)","Playlist","USFP71869804","3Zwb56Ke7F5OZtowNnfPDs"
"This Is the Day","The The","Soul Mining","My playlist :)","Playlist","GBBBM0102226","3FjYAj4hg5KiXpVAMjpLKq"
"I Will Dare","The Replacements","Let It Be (Expanded)","My playlist :)","Playlist","USRS73761001","1MV5BzujqyRQ417qj0rXNS"
"Badlands","Bruce Springsteen","Darkness On the Edge of Town","My playlist :)","Playlist","USSM11002492","0M1YQiRGel1tTMjA3orfRd"
"Wham Bam Shang-A-Lang","Silver","Silver","My playlist :)","Playlist","USAR17600150","3qrEG6rQ9Qm72MNWeUKKiU"
"Joy To The World","Three Dog Night","Naturally","My playlist :)","Playlist","USMC17047804","2ymeOsYijJz09LfKw3yM2x"
"Funk #49","James Gang","Rides Again","My playlist :)","Playlist","USMC17344505","5h6SovHOYpIMlAkafxcbq3"
"Fox On The Run","Sweet","Best Of Sweet","My playlist :)","Playlist","USCA28800173","66gG8RzSA2sVQwME8e43wX"
"Spirit In The Sky - Deluxe Edition","Norman Greenbaum","Spirit In The Sky (Deluxe Edition)","My playlist :)","Playlist","USRE19600416","0jvN7eQJJt4nxQzgQfZ1SP"
"Cherry Bomb","The Runaways","The Runaways","My playlist :)","Playlist","USIR20200576","7cdnq45E9aP2XDStHg5vd7"
"Surrender","Cheap Trick","Heaven Tonight","My playlist :)","Playlist","USSM19802566","2ccUQnjjNWT0rsNnsBpsCA"
"My Sweet Lord - 2014 Remaster","George Harrison","All Things Must Pass (2014 Remaster)","My playlist :)","Playlist","GB77R1400026","0KZodeWxqxd88F9wY1cqgs"
"O-o-h Child","The Five Stairsteps","The First Family of Soul: The Best of The Five Stairsteps","My playlist :)","Playlist","USBR10100127","74JdR9aXE6I74oS1BVRsvb"
"Guardians Inferno - From ""Guardians of the Galaxy Vol. 2""","The Sneepers","Guardians Inferno (From ""Guardians of the Galaxy Vol. 2"")","My playlist :)","Playlist","USHR11737933","6vFN0uVMQxHofQFnNhGBq8"
"Moonage Daydream - 2012 Remaster","David Bowie","The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster)","My playlist :)","Playlist","USJT11200003","6mib3N4E8PZHAGQ3xy7bho"
"Shake Your Groove Thing","Peaches & Herb","2 Hot!","My playlist :)","Playlist","USF067825160","5o89Bf80t8ko3uNXJkYoVs"
"Flash Light","Parliament","Funkentelechy Vs. The Placebo Syndrome","My playlist :)","Playlist","USUMG7710009","1v1PV2wERHiMPesMWX0qmO"
"Fooled Around And Fell In Love","Elvin Bishop","Struttin' My Stuff","My playlist :)","Playlist","USPR37600038","2hE5Lm5XOHR4t3xlhIFauP"
"Go All The Way","Raspberries","Raspberries","My playlist :)","Playlist","USCA29100324","75GQIYnRaBg7ndHxhfYuQy"
"Southern Nights","Glen Campbell","Southern Nights","My playlist :)","Playlist","USCN17600069","7kv7zBjMtVf0eIJle2VZxn"
"Space Riders with No Names - Music from ""Marvel’s Guardians of the Galaxy: Original Video Game Soundtrack”","Star-Lord Band","Space Riders with No Names (Music from ""Marvel’s Guardians of the Galaxy: Original Video Game Soundtrack”)","My playlist :)","Playlist","USHR12142095","2YZVvUmMkrKyuqHLOeKkaY"
"Hooked On A Feeling","Blue Swede","Hooked On A Feeling","My playlist :)","Playlist","SEAMA7343050","6Ac4NVYYl2U73QiTt11ZKd"
"I Want You Back","The Jackson 5","Greatest Hits","My playlist :)","Playlist","USMO19400306","2OSfEYKhlSsLx6vn4O75RK"
"I'm Not In Love","10cc","20th Century Masters: The Millennium Collection: Best Of 10CC","My playlist :)","Playlist","GBF087500001","1A6Kwtsg3JWKU2KWM2udpM"
"Walk Away","James Gang","Thirds","My playlist :)","Playlist","USMC17144507","65aeHyw8GdHFwmEvdSns21"
"Funk Funk","Cameo","Cardiac Arrest","My playlist :)","Playlist","USPR37700015","2ettf7qywhnJuavMxZOsWh"
"The Boys Are Back In Town","Thin Lizzy","Jailbreak (Deluxe Edition)","My playlist :)","Playlist","GBF087600063","43DeSV93pJPT4lCZaWZ6b1"
"Father And Son","Yusuf / Cat Stevens","Tea For The Tillerman (Remastered 2020)","My playlist :)","Playlist","GBUM71905972","476V2d6iA2tWXgQboKmTtA"
"Bring It On Home to Me","Sam Cooke","The Man Who Invented Soul","My playlist :)","Playlist","USRC16206739","0WVTQp3SOCuMr08jh1jweV"
"The Final Battle Begins","Tyler Bates","Guardians of the Galaxy (Original Score)","My playlist :)","Playlist","USHR11435798","3dmbpL8b6XIi3B0iM7G3Bw"
"I Will Survive - 1981 Re-recording","Gloria Gaynor","I Will Survive","My playlist :)","Playlist","NLG620408677","7DD1ojeTUwnW65g5QuZw7X"
"The Rubberband Man","The Spinners","The Rubberband Man / Now That We're Together","My playlist :)","Playlist","USAT20902284","13Mzsb8VzRSZ5w3pM48cn6"
"Brandy (You're a Fine Girl)","Looking Glass","Looking Glass","My playlist :)","Playlist","USSM10903222","2BY7ALEWdloFHgQZG6VMLA"
"Lake Shore Drive","Aliotta Haynes Jeremiah","Lake Shore Drive","My playlist :)","Playlist","uscgh0554198","46MX86XQqYCZRvwPpeq4Gi"
"Orgoscope Elevator","John Murphy","Guardians of the Galaxy Vol. 3 (Original Score)","My playlist :)","Playlist","USHR12345773","6LjtowCGeGuWfYyQktTGrW"
"Mo Ergaste Forn (Full Version)","John Murphy","Guardians of the Galaxy Vol. 3 (Original Score)","My playlist :)","Playlist","USHR12345791","2s8a9lpM83HBmcBS6Skorn"
"All Life Has Meaning","John Murphy","Guardians of the Galaxy Vol. 3 (Original Score)","My playlist :)","Playlist","USHR12345792","1GD7MBeaeStTd9cUpijrOx"
"Warlock vs. Guardians","John Murphy","Guardians of the Galaxy Vol. 3 (Original Score)","My playlist :)","Playlist","USHR12345768","2uWqBOqipiINkyuhbMD6IW"
"I Love You Guys","John Murphy","Guardians of the Galaxy Vol. 3 (Original Score)","My playlist :)","Playlist","USHR12345790","78ij1ARRZ7DlnikdAxqtVu"
"Dido's Lament","John Murphy","Guardians of the Galaxy Vol. 3 (Original Score)","My playlist :)","Playlist","USHR12345775","4VgwHMf8YimvEUkdjT5uOG"
"It Really Is Good to Have Friends","John Murphy","Guardians of the Galaxy Vol. 3 (Original Score)","My playlist :)","Playlist","USHR12345777","5FK0DAGYX50ptQMBLkgz9z"
"Guardians vs. Hell Spawn","John Murphy","Guardians of the Galaxy Vol. 3 (Original Score)","My playlist :)","Playlist","USHR12345781","3QGGZgX7DEtVOpanGJURCu"
"Domo! Domo!","John Murphy","Guardians of the Galaxy Vol. 3 (Original Score)","My playlist :)","Playlist","USHR12345785","1voF8ZnnbMqRxndiVPs9P6"
"Did That Look Cool?","John Murphy","Guardians of the Galaxy Vol. 3 (Original Score)","My playlist :)","Playlist","USHR12345788","2cUIII8NsSGtBBxaadhoj5"
"The Mantis Touch","Tyler Bates","Guardians of the Galaxy Vol. 2 (Original Score)","My playlist :)","Playlist","USHR11737971","05iKCY69KgmHORspNMSawo"
"A Nova Upgrade","Tyler Bates","Guardians of the Galaxy (Original Score)","My playlist :)","Playlist","USHR11435827","0kcSabAR3EmaZFN7qz1fdI"
"Ego","Tyler Bates","Guardians of the Galaxy Vol. 2 (Original Score)","My playlist :)","Playlist","USHR11737979","4kcr6KQm3u9s3zZAipGhTO"
"Starhawk","Tyler Bates","Guardians of the Galaxy Vol. 2 (Original Score)","My playlist :)","Playlist","USHR11737976","6ekph9xOgQz0WGAfRIC3Cc"
"Morag","Tyler Bates","Guardians of the Galaxy (Original Score)","My playlist :)","Playlist","USHR11435797","7uOGIQHJN9ZB8FSudZY0e8"
"Dad","Tyler Bates","Guardians of the Galaxy Vol. 2 (Original Score)","My playlist :)","Playlist","USHR11737984","48jWDyVjgwo10vpBNZABFy"
"Guardians of the Frickin' Galaxy","Tyler Bates","Guardians of the Galaxy Vol. 2 (Original Score)","My playlist :)","Playlist","USHR11737987","0frpPDHVNRErYef4HzHiXQ"
"Showtime, A-holes","Tyler Bates","Guardians of the Galaxy Vol. 2 (Original Score)","My playlist :)","Playlist","USHR11737969","35RaFNWvYLgutIP2sO8axR"
"Quill's Big Retreat","Tyler Bates","Guardians of the Galaxy (Original Score)","My playlist :)","Playlist","USHR11435800","1vcWlKGF53u90ICycKSBm8"
"What a Bunch of A-Holes","Tyler Bates","Guardians of the Galaxy (Original Score)","My playlist :)","Playlist","USHR11435804","71qgs7LIOigY05Iyiq7GHC"
"Ronan's Theme","Tyler Bates","Guardians of the Galaxy (Original Score)","My playlist :)","Playlist","USHR11435802","1U0CPgUkaKt2RnjOfwW94x"
"Plasma Ball","Tyler Bates","Guardians of the Galaxy (Original Score)","My playlist :)","Playlist","USHR11435799","1EbCIqzGgMncuxmVYQtXab"
"Groot Spores","Tyler Bates","Guardians of the Galaxy (Original Score)","My playlist :)","Playlist","USHR11435821","3WQFlSbZfhcI6s1WoMNTDk"
"To the Stars","Tyler Bates","Guardians of the Galaxy (Original Score)","My playlist :)","Playlist","USHR11435801","2vRG5cWpLCKKzYtHavb2Sr"
"Black Tears","Tyler Bates","Guardians of the Galaxy (Original Score)","My playlist :)","Playlist","USHR11435825","76MPOMsHa41j0AHZd7oFva"
"Dead By Xmas","Hanoi Rocks","Self Destruction Blues","My playlist :)","Playlist","GBAJE8200016","59G70xILUMCyIbhvNCFTMP"
"Christmas Treat","Julian Casablancas","Phrazes For The Young","My playlist :)","Playlist","USRC10900593","4Ie4u5mxn53KoPuEn928Gr"
"Mrs. Claus","Little Jackie","Mrs. Claus","My playlist :)","Playlist","TCABS1320153","6HB7SrfAYptuujPknUexlz"
"Just Like Christmas","Low","Christmas","My playlist :)","Playlist","USI4R0401462","4zMP6aieSmWQNFdp3O4Owv"
"Christmastime","The Smashing Pumpkins","A Very Special Christmas 3","My playlist :)","Playlist","USUG10400554","3KssJXt4QgQ7wdce7xlXj7"
"Fairytale of New York (feat. Kristy MacColl) - Edit","The Pogues","100 Greatest Christmas Songs Ever","My playlist :)","Playlist","GBAHT2000826","4MsLmDuHHagdrcfA4S1Cmx"
"Christmas Wrapping","The Waitresses","The Best Of The Waitresses","My playlist :)","Playlist","USUR10000983","3nhzTOc939C4v4ecTEZTPl"
"Is This Christmas? - Radio Edit","The Wombats","Proudly Present... A Guide to Love, Loss & Desperation (Special Edition)","My playlist :)","Playlist","GBFTG0800023","5gWJr20lfpkdmUh9wo7V1W"
"Come A Little Bit Closer","Jay & The Americans","Come A Little Bit Closer: The Best Of Jay & The Americans","My playlist :)","Playlist","USEM38500084","252YuUdUaC5OojaBU0H1CP"
"I Want An Alien For Christmas","Fountains Of Wayne","Out-Of-State Plates","My playlist :)","Playlist","USVI20500187","33O5sjotRAcT8nwOeYXXEm"
"How Yondu Ruined Christmas","John Murphy","The Guardians of the Galaxy Holiday Special (Original Soundtrack)","My playlist :)","Playlist","USHR12244949","2FhRZQTjnhNEqX4WdVX9HV"
"Telekinesis","John Murphy","The Guardians of the Galaxy Holiday Special (Original Soundtrack)","My playlist :)","Playlist","USHR12244950","1ABtdyPdfbkm45sP3bTf0Z"
"Kevin at Home","John Murphy","The Guardians of the Galaxy Holiday Special (Original Soundtrack)","My playlist :)","Playlist","USHR12244951","42YBG7mKJd8yMqmrzxcKfR"
"Chasing Kevin","John Murphy","The Guardians of the Galaxy Holiday Special (Original Soundtrack)","My playlist :)","Playlist","USHR12244952","5wTRvihBH4UaXfpAuhtGFf"
"Mantis Fights Back","John Murphy","The Guardians of the Galaxy Holiday Special (Original Soundtrack)","My playlist :)","Playlist","USHR12244953","69IL1lqwsbiNXe0hXsV6Uo"
"He's an Actor!","John Murphy","The Guardians of the Galaxy Holiday Special (Original Soundtrack)","My playlist :)","Playlist","USHR12244954","1J0ioOI8ZRvKbEswpH7sFw"
"The Best Christmas Present","John Murphy","The Guardians of the Galaxy Holiday Special (Original Soundtrack)","My playlist :)","Playlist","USHR12244955","5mPfVL36TzeXKnFtVkIr7u"
"Kraglin Explains","John Murphy","The Guardians of the Galaxy Holiday Special (Original Soundtrack)","My playlist :)","Playlist","USHR12244956","1VpaYtoBNCCiec1FLB3WCQ"
"How the Story Really Ended","John Murphy","The Guardians of the Galaxy Holiday Special (Original Soundtrack)","My playlist :)","Playlist","USHR12244957","10VgzEXCR5ryb6axm7kMKJ"
"Mantis Reveals Her Secret","John Murphy","The Guardians of the Galaxy Holiday Special (Original Soundtrack)","My playlist :)","Playlist","USHR12244958","74omxTBVKQ6E9zyhvAawfE"
